gender,forecast_date,playin_flag,rd1_win,rd2_win,rd3_win,rd4_win,rd5_win,rd6_win,rd7_win,team_alive,team_id,team_name,team_rating,team_region,team_seed
womens,2016-03-14,0,1.0,0.41786138,0.00138468,0.00045685,0.00014739,2.167e-05,2.89e-06,1,2184,Duquesne,80.74,Bridgeport,9
womens,2016-03-14,0,1.0,0.53218768,0.01361495,0.003366,0.00070584,2.009e-05,2.79e-06,1,2599,St. John's (NY),82.19,Dallas,8
womens,2016-03-14,0,1.0,0.3620927,0.00873971,0.00282889,0.00059649,5.898e-05,1.96e-06,1,2306,Kansas State,80.28,Sioux Falls,9
womens,2016-03-14,0,1.0,0.12233973,0.05466861,0.00323998,0.00059898,4.957e-05,1.37e-06,1,349,Army,79.02,Sioux Falls,13
womens,2016-03-14,0,1.0,0.46781232,0.01066599,0.00242852,0.00046902,1.082e-05,1.26e-06,1,2,Auburn,80.17,Dallas,9
womens,2016-03-14,0,1.0,0.31383993,0.0303963,0.00174222,0.00019381,2.583e-05,8.7e-07,1,2571,South Dakota State,80.11,Lexington,12
womens,2016-03-14,0,1.0,0.26722193,0.03719148,0.00669604,6.073e-05,6.88e-06,7.1e-07,1,36,Colorado State,80.15,Bridgeport,11
womens,2016-03-14,0,1.0,0.36289665,0.02474385,0.00648949,5.632e-05,6.04e-06,5.9e-07,1,252,Brigham Young,80.17,Bridgeport,7
womens,2016-03-14,0,1.0,0.35768476,0.013795,0.0021256,0.00017162,1.911e-05,5.2e-07,1,219,Pennsylvania,78.59,Lexington,10
womens,2016-03-14,0,1.0,0.12195495,0.01871554,0.0007335,0.00012115,2.58e-06,2.8e-07,1,2393,Middle Tennessee,78.25,Dallas,12
womens,2016-03-14,0,1.0,0.08353419,0.0169029,6.002e-05,1.171e-05,1.11e-06,1e-07,1,236,Chattanooga,76.47,Bridgeport,12
womens,2016-03-14,0,1.0,0.07431312,0.01126629,0.00035221,4.802e-05,6.9e-07,5e-08,1,2623,Missouri State,75.75,Dallas,13
womens,2016-03-14,0,1.0,0.0481664,0.01666217,0.00032332,1.366e-05,7.5e-07,1e-08,1,2539,San Francisco,74.26,Lexington,13
womens,2016-03-14,0,1.0,0.08025512,0.00681563,1.331e-05,1.7e-06,1.1e-07,1e-08,1,2057,Belmont,72.64,Bridgeport,13
womens,2016-03-14,0,1.0,0.02731189,0.00401216,0.0002541,9.6e-06,2.9e-07,0.0,1,166,New Mexico State,71.42,Sioux Falls,15
womens,2016-03-14,0,1.0,0.01729862,0.00207822,0.00017299,6.68e-06,2.6e-07,0.0,1,2084,Buffalo,71.12,Sioux Falls,14
womens,2016-03-14,0,1.0,0.00746042,0.00163631,0.00010481,3.52e-06,1.8e-07,0.0,1,314,Iona,71.24,Lexington,15
womens,2016-03-14,0,1.0,0.00393644,0.00081721,8.88e-05,5.76e-06,1.7e-07,0.0,1,294,Jacksonville,69.99,Sioux Falls,16
womens,2016-03-14,0,1.0,0.19900034,0.00410366,0.00032443,8.82e-06,8e-08,0.0,1,179,St. Bonaventure,77.32,Dallas,10
womens,2016-03-14,0,1.0,0.00375767,0.00095234,8.372e-05,6.35e-06,5e-08,0.0,1,70,Idaho,72.69,Dallas,16
womens,2016-03-14,0,1.0,0.03102484,0.00488876,0.0003226,9.4e-07,4e-08,0.0,1,62,Hawaii,74.1,Bridgeport,14
womens,2016-03-14,0,1.0,0.01277058,0.0009156,1.612e-05,3.3e-07,1e-08,0.0,1,2427,North Carolina-Asheville,66.13,Lexington,14
womens,2016-03-14,0,1.0,0.0045364,0.00071335,3.542e-05,6.1e-07,0.0,0.0,1,2653,Troy,68.25,Dallas,15
womens,2016-03-14,0,1.0,0.01012875,0.0005002,1.927e-05,3.3e-07,0.0,0.0,1,2110,Central Arkansas,66.93,Dallas,14
womens,2016-03-14,0,1.0,0.00114534,7.543e-05,3.94e-06,7e-08,0.0,0.0,1,2448,North Carolina A&T,64.33,Lexington,16
womens,2016-03-14,0,1.0,9.798e-05,9.39e-06,4.8e-07,3e-08,0.0,0.0,1,2523,Robert Morris,64.62,Bridgeport,16
womens,2016-03-14,0,1.0,0.00191135,9.183e-05,2.39e-06,0.0,0.0,0.0,1,2011,Alabama State,59.87,Bridgeport,15
womens,2016-03-18,0,1.0,0.99990202,0.99585093,0.9780731,0.95514178,0.84034697,0.70639815,1,41,Connecticut,113.09,Bridgeport,1
womens,2016-03-18,0,1.0,0.99885466,0.9540887,0.82099031,0.52706545,0.33627957,0.08863619,1,87,Notre Dame,101.07,Lexington,1
womens,2016-03-18,0,1.0,1.0,0.97990049,0.83609008,0.65060873,0.34808538,0.08137438,1,2579,South Carolina,101.2,Sioux Falls,1
womens,2016-03-18,0,1.0,1.0,0.97822837,0.84169914,0.67086979,0.11712303,0.0613842,1,239,Baylor,101.29,Dallas,1
womens,2016-03-18,0,1.0,0.99253958,0.94395344,0.67108834,0.32160038,0.17235175,0.03391545,1,120,Maryland,99.01,Lexington,2
womens,2016-03-18,0,1.0,1.0,0.78490644,0.4673515,0.14870034,0.05140036,0.00675842,1,194,Ohio State,93.42,Sioux Falls,3
womens,2016-03-18,0,1.0,1.0,0.98336129,0.57454921,0.1626979,0.01483992,0.00508535,1,204,Oregon State,96.03,Dallas,2
womens,2016-03-18,0,1.0,0.98722942,0.7654693,0.27424116,0.09448059,0.03229887,0.00334107,1,96,Kentucky,90.97,Lexington,3
womens,2016-03-18,0,1.0,0.99808865,0.90577292,0.59762815,0.02429204,0.00857062,0.00261903,1,251,Texas,93.58,Bridgeport,2
womens,2016-03-18,0,1.0,1.0,0.63005368,0.26752936,0.06186902,0.00591882,0.00209835,1,97,Louisville,92.11,Dallas,3
womens,2016-03-18,0,1.0,1.0,0.76430308,0.35047119,0.09212463,0.01999048,0.00152865,1,9,Arizona State,91.24,Sioux Falls,2
womens,2016-03-18,0,1.0,1.0,0.36994632,0.15664952,0.03657416,0.00350093,0.00125735,1,305,DePaul,91.68,Dallas,6
womens,2016-03-18,0,1.0,1.0,0.84143095,0.1477336,0.06632189,0.01489886,0.00118961,1,183,Syracuse,89.86,Sioux Falls,4
womens,2016-03-18,0,1.0,0.9518336,0.83717326,0.14411474,0.0406782,0.01193506,0.00101454,1,24,Stanford,92.4,Lexington,4
womens,2016-03-18,0,1.0,0.87804505,0.42079582,0.07149768,0.03310245,0.00247894,0.00073662,1,52,Florida State,91.5,Dallas,5
womens,2016-03-18,0,1.0,1.0,0.37948063,0.0092063,0.0051718,0.0017621,0.00052327,1,127,Michigan State,89.92,Bridgeport,4
womens,2016-03-18,0,1.0,1.0,0.23569692,0.09514169,0.02163247,0.00526697,0.00046307,1,2633,Tennessee,88.94,Sioux Falls,7
womens,2016-03-18,0,1.0,1.0,0.62051937,0.01115123,0.00548896,0.00152026,0.0003656,1,344,Mississippi State,89.04,Bridgeport,5
womens,2016-03-18,0,1.0,0.92568688,0.54922235,0.08054719,0.03373139,0.0016342,0.00034535,1,245,Texas A&M,88.71,Dallas,4
womens,2016-03-18,0,1.0,0.96897516,0.7590723,0.28143537,0.00657025,0.00153021,0.00030983,1,26,UCLA,89.93,Bridgeport,3
womens,2016-03-18,0,1.0,1.0,0.21509356,0.08703562,0.01709662,0.00352795,0.00025824,1,277,West Virginia,87.36,Sioux Falls,6
womens,2016-03-18,0,1.0,0.73277807,0.19884745,0.08226903,0.00229066,0.00059268,0.0001341,1,58,South Florida,88.52,Bridgeport,6
womens,2016-03-18,0,1.0,0.61063624,0.15841025,0.0304264,0.00592059,0.00148465,0.00010503,1,201,Oklahoma,87.47,Lexington,6
womens,2016-03-18,0,1.0,0.68616007,0.11576827,0.01383932,0.00289768,0.00063181,3.781e-05,1,2390,Miami (FL),86.51,Lexington,5
womens,2016-03-18,0,1.0,0.51645623,0.02434291,0.01044857,0.00212904,0.00044322,2.517e-05,1,61,Georgia,84.53,Lexington,8
womens,2016-03-18,0,1.0,0.38936376,0.07520484,0.01079305,0.00160204,0.00034757,2.076e-05,1,2509,Purdue,83.02,Lexington,11
womens,2016-03-18,0,1.0,0.48354377,0.02149296,0.00853758,0.00157543,0.00034184,2.042e-05,1,84,Indiana,82.85,Lexington,9
womens,2016-03-18,0,1.0,0.64231524,0.04061525,0.01120452,0.0016676,0.00033066,1.771e-05,1,264,Washington,86.47,Lexington,7
womens,2016-03-18,0,1.0,0.63710335,0.0693914,0.02515692,0.0003432,5.77e-05,8.6e-06,1,142,Missouri,82.9,Bridgeport,10
womens,2016-03-18,0,1.0,0.58213862,0.002755,0.00111301,0.00043543,6.166e-05,7.79e-06,1,2550,Seton Hall,81.76,Bridgeport,8
womens,2016-03-18,0,1.0,1.0,0.15856905,0.01019377,0.00221418,0.00020963,6.67e-06,1,399,Albany (NY),81.05,Sioux Falls,12
womens,2016-03-18,0,1.0,1.0,0.02009951,0.00598255,0.00130113,0.00012998,4.4e-06,1,2306,Kansas State,80.9,Sioux Falls,9
womens,2016-03-18,0,1.0,0.41786138,0.00138468,0.00045591,0.00014763,2.199e-05,2.93e-06,1,2184,Duquesne,80.74,Bridgeport,9
womens,2016-03-18,0,1.0,1.0,0.02177163,0.00517571,0.00096162,2.351e-05,2.86e-06,1,2,Auburn,81.0,Dallas,9
womens,2016-03-18,0,1.0,0.31383993,0.0303963,0.00174222,0.00019381,2.556e-05,8.6e-07,1,2571,South Dakota State,80.11,Lexington,12
womens,2016-03-18,0,1.0,0.26722193,0.03719148,0.00669604,6.084e-05,6.94e-06,7.2e-07,1,36,Colorado State,80.15,Bridgeport,11
womens,2016-03-18,0,1.0,0.36289665,0.02474385,0.00648949,5.643e-05,6.09e-06,6e-07,1,252,Brigham Young,80.17,Bridgeport,7
womens,2016-03-18,0,1.0,0.35768476,0.013795,0.0021256,0.00017162,1.891e-05,5.2e-07,1,219,Pennsylvania,78.59,Lexington,10
womens,2016-03-18,0,1.0,0.12195495,0.01871554,0.00073114,0.00011114,2.39e-06,2.6e-07,1,2393,Middle Tennessee,78.25,Dallas,12
womens,2016-03-18,0,1.0,0.07431312,0.01126629,0.00034915,4.365e-05,6.4e-07,5e-08,1,2623,Missouri State,75.75,Dallas,13
womens,2016-03-18,0,1.0,1.0,0.01663871,0.00127191,3.887e-05,3.7e-07,2e-08,1,179,St. Bonaventure,78.75,Dallas,10
womens,2016-03-18,0,1.0,0.0481664,0.01666217,0.00032332,1.366e-05,7.4e-07,1e-08,1,2539,San Francisco,74.26,Lexington,13
womens,2016-03-18,0,1.0,0.00746042,0.00163631,0.00010481,3.52e-06,1.8e-07,0.0,1,314,Iona,71.24,Lexington,15
womens,2016-03-18,0,1.0,0.03102484,0.00488876,0.0003226,9.5e-07,4e-08,0.0,1,62,Hawaii,74.1,Bridgeport,14
womens,2016-03-18,0,1.0,0.01277058,0.0009156,1.612e-05,3.3e-07,1e-08,0.0,1,2427,North Carolina-Asheville,66.13,Lexington,14
womens,2016-03-18,0,1.0,0.00114534,7.543e-05,3.94e-06,7e-08,0.0,0.0,1,2448,North Carolina A&T,64.33,Lexington,16
womens,2016-03-18,0,1.0,9.798e-05,9.39e-06,4.5e-07,3e-08,0.0,0.0,1,2523,Robert Morris,64.62,Bridgeport,16
womens,2016-03-18,0,1.0,0.00191135,9.183e-05,2.39e-06,0.0,0.0,0.0,1,2011,Alabama State,59.87,Bridgeport,15
womens,2016-03-18,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,236,Chattanooga,76.89,Bridgeport,12
womens,2016-03-18,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2057,Belmont,72.79,Bridgeport,13
womens,2016-03-18,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,70,Idaho,72.99,Dallas,16
womens,2016-03-18,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2599,St. John's (NY),81.36,Dallas,8
womens,2016-03-18,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,256,James Madison,81.45,Dallas,11
womens,2016-03-18,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2110,Central Arkansas,67.06,Dallas,14
womens,2016-03-18,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,197,Oklahoma State,81.85,Dallas,7
womens,2016-03-18,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2653,Troy,67.64,Dallas,15
womens,2016-03-18,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,294,Jacksonville,69.86,Sioux Falls,16
womens,2016-03-18,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,45,George Washington,82.28,Sioux Falls,8
womens,2016-03-18,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,57,Florida,83.22,Sioux Falls,5
womens,2016-03-18,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,349,Army,78.75,Sioux Falls,13
womens,2016-03-18,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,163,Princeton,83.79,Sioux Falls,11
womens,2016-03-18,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2084,Buffalo,71.6,Sioux Falls,14
womens,2016-03-18,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2739,Green Bay,83.05,Sioux Falls,10
womens,2016-03-18,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,166,New Mexico State,71.5,Sioux Falls,15
womens,2016-03-19,0,1.0,1.0,0.99614303,0.9781706,0.95370505,0.838137,0.71048166,1,41,Connecticut,113.03,Bridgeport,1
womens,2016-03-19,0,1.0,1.0,0.97990049,0.83609008,0.65060873,0.36471465,0.08577572,1,2579,South Carolina,101.2,Sioux Falls,1
womens,2016-03-19,0,1.0,1.0,0.95569798,0.80145239,0.51286648,0.31927628,0.08102943,1,87,Notre Dame,100.61,Lexington,1
womens,2016-03-19,0,1.0,1.0,0.97822837,0.83902337,0.66882247,0.11784208,0.06363408,1,239,Baylor,101.29,Dallas,1
womens,2016-03-19,0,1.0,1.0,0.93136416,0.57319769,0.2645647,0.13238481,0.02348509,1,120,Maryland,97.98,Lexington,2
womens,2016-03-19,0,1.0,1.0,0.78675825,0.36254979,0.1523881,0.06138041,0.0081145,1,96,Kentucky,92.83,Lexington,3
womens,2016-03-19,0,1.0,1.0,0.78490644,0.4673515,0.14870034,0.05466369,0.00723291,1,194,Ohio State,93.42,Sioux Falls,3
womens,2016-03-19,0,1.0,1.0,0.98336129,0.57454921,0.16297659,0.01498447,0.00534656,1,204,Oregon State,96.03,Dallas,2
womens,2016-03-19,0,1.0,1.0,0.89983632,0.60978534,0.02655426,0.0097877,0.00326874,1,251,Texas,94.0,Bridgeport,2
womens,2016-03-19,0,1.0,1.0,0.63005368,0.26752936,0.06197983,0.00597823,0.00220555,1,97,Louisville,92.11,Dallas,3
womens,2016-03-19,0,1.0,1.0,0.76430308,0.35047119,0.09212463,0.0214022,0.00164736,1,9,Arizona State,91.24,Sioux Falls,2
womens,2016-03-19,0,1.0,1.0,0.93457382,0.17849306,0.05386991,0.01651015,0.00150322,1,24,Stanford,92.92,Lexington,4
womens,2016-03-19,0,1.0,1.0,0.36994632,0.15664952,0.03663929,0.00353616,0.00132136,1,305,DePaul,91.68,Dallas,6
womens,2016-03-19,0,1.0,1.0,0.84143095,0.1477336,0.06632189,0.01594484,0.00128145,1,183,Syracuse,89.86,Sioux Falls,4
womens,2016-03-19,0,1.0,1.0,0.47457359,0.0832407,0.03939946,0.003079,0.00098143,1,52,Florida State,91.77,Dallas,5
womens,2016-03-19,0,1.0,1.0,0.37948063,0.00924462,0.00510548,0.00173993,0.0005396,1,127,Michigan State,89.92,Bridgeport,4
womens,2016-03-19,0,1.0,1.0,0.23569692,0.09514169,0.02163247,0.00563122,0.00049829,1,2633,Tennessee,88.94,Sioux Falls,7
womens,2016-03-19,0,1.0,1.0,0.62051937,0.01119107,0.0054085,0.00149818,0.00037747,1,344,Mississippi State,89.04,Bridgeport,5
womens,2016-03-19,0,1.0,1.0,0.52542641,0.0727543,0.02921163,0.0013341,0.00027994,1,245,Texas A&M,88.16,Dallas,4
womens,2016-03-19,0,1.0,1.0,0.21509356,0.08703562,0.01709662,0.00377909,0.00027845,1,277,West Virginia,87.36,Sioux Falls,6
womens,2016-03-19,0,1.0,1.0,0.75144549,0.25881397,0.00575076,0.00128194,0.00026042,1,26,UCLA,89.49,Bridgeport,3
womens,2016-03-19,0,1.0,1.0,0.21324175,0.04832444,0.01037871,0.00274566,0.00021031,1,201,Oklahoma,88.39,Lexington,6
womens,2016-03-19,0,1.0,1.0,0.24855451,0.09525061,0.00249658,0.00061344,0.00013792,1,58,South Florida,88.26,Bridgeport,6
womens,2016-03-19,0,1.0,1.0,0.04430202,0.01607339,0.00291831,0.00061482,3.573e-05,1,84,Indiana,83.16,Lexington,9
womens,2016-03-19,0,1.0,1.0,0.06863584,0.01592808,0.00256884,0.00052823,2.99e-05,1,264,Washington,87.04,Lexington,7
womens,2016-03-19,0,1.0,1.0,0.10016368,0.03615008,0.00049497,8.316e-05,1.305e-05,1,142,Missouri,83.28,Bridgeport,10
womens,2016-03-19,0,1.0,1.0,0.00385697,0.00139372,0.0004844,8.119e-05,1.288e-05,1,2184,Duquesne,82.37,Bridgeport,9
womens,2016-03-19,0,1.0,1.0,0.15856905,0.01019377,0.00221418,0.00022563,7.23e-06,1,399,Albany (NY),81.05,Sioux Falls,12
womens,2016-03-19,0,1.0,1.0,0.02009951,0.00598255,0.00130113,0.00013988,4.77e-06,1,2306,Kansas State,80.9,Sioux Falls,9
womens,2016-03-19,0,1.0,1.0,0.02177163,0.00498163,0.0009319,2.305e-05,2.99e-06,1,2,Auburn,81.0,Dallas,9
womens,2016-03-19,0,1.0,1.0,0.06542618,0.00398116,0.00044495,5.845e-05,1.99e-06,1,2571,South Dakota State,80.69,Lexington,12
womens,2016-03-19,0,1.0,1.0,0.01663871,0.00127191,3.883e-05,3.7e-07,2e-08,1,179,St. Bonaventure,78.75,Dallas,10
womens,2016-03-19,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2523,Robert Morris,64.68,Bridgeport,16
womens,2016-03-19,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2550,Seton Hall,80.13,Bridgeport,8
womens,2016-03-19,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,236,Chattanooga,76.89,Bridgeport,12
womens,2016-03-19,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2057,Belmont,72.79,Bridgeport,13
womens,2016-03-19,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,36,Colorado State,80.42,Bridgeport,11
womens,2016-03-19,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,62,Hawaii,74.55,Bridgeport,14
womens,2016-03-19,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,252,Brigham Young,79.8,Bridgeport,7
womens,2016-03-19,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2011,Alabama State,59.44,Bridgeport,15
womens,2016-03-19,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,70,Idaho,72.99,Dallas,16
womens,2016-03-19,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2599,St. John's (NY),81.36,Dallas,8
womens,2016-03-19,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2393,Middle Tennessee,77.98,Dallas,12
womens,2016-03-19,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2623,Missouri State,76.3,Dallas,13
womens,2016-03-19,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,256,James Madison,81.45,Dallas,11
womens,2016-03-19,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2110,Central Arkansas,67.06,Dallas,14
womens,2016-03-19,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,197,Oklahoma State,81.85,Dallas,7
womens,2016-03-19,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2653,Troy,67.64,Dallas,15
womens,2016-03-19,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2448,North Carolina A&T,64.8,Lexington,16
womens,2016-03-19,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,61,Georgia,84.22,Lexington,8
womens,2016-03-19,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2390,Miami (FL),85.94,Lexington,5
womens,2016-03-19,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2539,San Francisco,73.74,Lexington,13
womens,2016-03-19,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2509,Purdue,82.1,Lexington,11
womens,2016-03-19,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2427,North Carolina-Asheville,64.27,Lexington,14
womens,2016-03-19,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,219,Pennsylvania,78.02,Lexington,10
womens,2016-03-19,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,314,Iona,72.27,Lexington,15
womens,2016-03-19,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,294,Jacksonville,69.86,Sioux Falls,16
womens,2016-03-19,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,45,George Washington,82.28,Sioux Falls,8
womens,2016-03-19,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,57,Florida,83.22,Sioux Falls,5
womens,2016-03-19,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,349,Army,78.75,Sioux Falls,13
womens,2016-03-19,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,163,Princeton,83.79,Sioux Falls,11
womens,2016-03-19,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2084,Buffalo,71.6,Sioux Falls,14
womens,2016-03-19,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2739,Green Bay,83.05,Sioux Falls,10
womens,2016-03-19,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,166,New Mexico State,71.5,Sioux Falls,15
womens,2016-03-20,0,1.0,1.0,0.99614303,0.98191184,0.95735272,0.83322605,0.70600816,1,41,Connecticut,113.03,Bridgeport,1
womens,2016-03-20,0,1.0,1.0,1.0,0.83126398,0.64922216,0.36549245,0.08593057,1,2579,South Carolina,101.24,Sioux Falls,1
womens,2016-03-20,0,1.0,1.0,0.95569798,0.80145239,0.51286648,0.31598366,0.07977605,1,87,Notre Dame,100.61,Lexington,1
womens,2016-03-20,0,1.0,1.0,1.0,0.86578507,0.69951528,0.12798354,0.07108622,1,239,Baylor,101.74,Dallas,1
womens,2016-03-20,0,1.0,1.0,0.93136416,0.57319769,0.2645647,0.13025051,0.02290826,1,120,Maryland,97.98,Lexington,2
womens,2016-03-20,0,1.0,1.0,1.0,0.61477417,0.1839257,0.06491737,0.00802396,1,194,Ohio State,93.24,Sioux Falls,3
womens,2016-03-20,0,1.0,1.0,0.78675825,0.36254979,0.1523881,0.05997578,0.0078442,1,96,Kentucky,92.83,Lexington,3
womens,2016-03-20,0,1.0,1.0,1.0,0.6075263,0.16048213,0.01473487,0.00530222,1,204,Oregon State,96.18,Dallas,2
womens,2016-03-20,0,1.0,1.0,0.89983632,0.60978534,0.02590746,0.00915463,0.00305355,1,251,Texas,94.0,Bridgeport,2
womens,2016-03-20,0,1.0,1.0,1.0,0.3924737,0.08013903,0.00723775,0.00259918,1,305,DePaul,92.12,Dallas,6
womens,2016-03-20,0,1.0,1.0,1.0,0.38522583,0.08875713,0.02409721,0.00220681,1,2633,Tennessee,90.28,Sioux Falls,7
womens,2016-03-20,0,1.0,1.0,1.0,0.16873602,0.07809501,0.01952859,0.00161623,1,183,Syracuse,90.28,Sioux Falls,4
womens,2016-03-20,0,1.0,1.0,0.93457382,0.17849306,0.05386991,0.01596626,0.00143392,1,24,Stanford,92.92,Lexington,4
womens,2016-03-20,0,1.0,1.0,0.47457359,0.07241607,0.03466758,0.00269594,0.00086466,1,52,Florida State,91.77,Dallas,5
womens,2016-03-20,0,1.0,1.0,1.0,0.01652211,0.00764483,0.00189653,0.00044669,1,344,Mississippi State,88.94,Bridgeport,5
womens,2016-03-20,0,1.0,1.0,0.52542641,0.06179887,0.02519597,0.00114726,0.00024271,1,245,Texas A&M,88.16,Dallas,4
womens,2016-03-20,0,1.0,1.0,0.75144549,0.25881397,0.0056257,0.00119044,0.00024067,1,26,UCLA,89.49,Bridgeport,3
womens,2016-03-20,0,1.0,1.0,0.21324175,0.04832444,0.01037871,0.00264153,0.00019936,1,201,Oklahoma,88.39,Lexington,6
womens,2016-03-20,0,1.0,1.0,0.24855451,0.09525061,0.00244014,0.00057017,0.00012767,1,58,South Florida,88.26,Bridgeport,6
womens,2016-03-20,0,1.0,1.0,0.04430202,0.01607339,0.00291831,0.00058734,3.356e-05,1,84,Indiana,83.16,Lexington,9
womens,2016-03-20,0,1.0,1.0,0.06863584,0.01592808,0.00256884,0.00050424,2.806e-05,1,264,Washington,87.04,Lexington,7
womens,2016-03-20,0,1.0,1.0,0.00385697,0.00156605,0.000543,8.566e-05,1.344e-05,1,2184,Duquesne,82.37,Bridgeport,9
womens,2016-03-20,0,1.0,1.0,0.10016368,0.03615008,0.00048615,7.715e-05,1.202e-05,1,142,Missouri,83.28,Bridgeport,10
womens,2016-03-20,0,1.0,1.0,0.06542618,0.00398116,0.00044495,5.507e-05,1.83e-06,1,2571,South Dakota State,80.69,Lexington,12
womens,2016-03-20,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,127,Michigan State,90.02,Bridgeport,4
womens,2016-03-20,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,2,Auburn,80.55,Dallas,9
womens,2016-03-20,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,97,Louisville,91.67,Dallas,3
womens,2016-03-20,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,179,St. Bonaventure,78.6,Dallas,10
womens,2016-03-20,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,2306,Kansas State,80.86,Sioux Falls,9
womens,2016-03-20,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,399,Albany (NY),80.63,Sioux Falls,12
womens,2016-03-20,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,277,West Virginia,87.54,Sioux Falls,6
womens,2016-03-20,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,9,Arizona State,89.9,Sioux Falls,2
womens,2016-03-20,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2523,Robert Morris,64.68,Bridgeport,16
womens,2016-03-20,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2550,Seton Hall,80.13,Bridgeport,8
womens,2016-03-20,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,236,Chattanooga,76.89,Bridgeport,12
womens,2016-03-20,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2057,Belmont,72.79,Bridgeport,13
womens,2016-03-20,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,36,Colorado State,80.42,Bridgeport,11
womens,2016-03-20,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,62,Hawaii,74.55,Bridgeport,14
womens,2016-03-20,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,252,Brigham Young,79.8,Bridgeport,7
womens,2016-03-20,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2011,Alabama State,59.44,Bridgeport,15
womens,2016-03-20,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,70,Idaho,72.99,Dallas,16
womens,2016-03-20,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2599,St. John's (NY),81.36,Dallas,8
womens,2016-03-20,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2393,Middle Tennessee,77.98,Dallas,12
